OBJECTID,BASINID,COUNT,AREA,SUM
733,753,83,0.1440972,568.9886475
734,754,24,0.0416667,139.4797363
735,755,20,0.0347222,120.4644623
736,756,22,0.0381944,3780.9174805
737,757,14,0.0243056,2278.8879395
738,759,126,0.2187500,9744.0781250
739,760,6,0.0104167,1294.0789795
740,761,7,0.0121528,814.3023682
741,762,83,0.1440972,27571.8535156
742,763,36,0.0625000,11228.0634766
743,764,12,0.0208333,1373.1833496
744,765,20,0.0347222,2696.5361328
745,766,18,0.0312500,5498.3618164
746,767,37,0.0642361,13874.8310547
747,768,22,0.0381944,16878.7167969
748,769,3,0.0052083,3467.8647461
749,770,44,0.0763889,33058.8476563
750,771,3,0.0052083,0.0000000
751,772,10,0.0173611,2933.6674805
752,773,41,0.0711806,19204.4726563
753,774,44,0.0763889,13280.6962891
754,775,46,0.0798611,44659.0976563
755,776,124,0.2152778,123468.5312500
756,777,86,0.1493056,450246.4687500
757,778,72,0.1250000,35127.7265625
758,779,52,0.0902778,22451.7480469
759,780,94,0.1631944,87768.1875000
760,781,603,1.0468750,1578380.7500000
761,782,215,0.3732639,399615.3437500
762,783,119,0.2065972,253964.2187500
763,784,1312,2.2777777,1465569.5000000
764,785,243,0.4218750,94085.9453125
765,786,71,0.1232639,23930.8105469
766,787,110,0.1909722,37198.6796875
767,788,610,1.0590278,187227.4375000
768,789,81,0.1406250,42287.8945313
769,790,325,0.5642361,52767.7304688
770,791,295,0.5121528,20803.2304688
771,792,174,0.3020833,13881.9726563
772,793,49,0.0850694,8219.9228516
773,794,52,0.0902778,5496.3481445
774,795,314,0.5451389,10879.7021484
775,796,248,0.4305556,7825.9707031
776,797,67,0.1163194,2289.8898926
777,798,252,0.4375000,13017.2597656
778,799,55,0.0954861,2850.3205566
779,800,96,0.1666667,4925.8984375
780,801,93,0.1614583,9560.7597656
781,802,112,0.1944444,12593.4296875
782,803,176,0.3055556,362921.8437500
783,804,560,0.9722222,1121512.8750000
784,805,84,0.1458333,15671.2451172
785,806,150,0.2604167,27966.7226563
786,807,865,1.5017362,324557.1562500
787,808,956,1.6597222,223798.4687500
788,809,124,0.2152778,23134.2714844
789,810,582,1.0104166,225446.9218750
790,811,52,0.0902778,9638.1542969
791,812,71,0.1232639,12686.7226563
792,813,126,0.2187500,22643.0546875
793,814,116,0.2013889,20837.9687500
794,815,561,0.9739583,245724.2500000
795,816,529,0.9184028,712027.4375000
796,817,82,0.1423611,14597.0507813
797,818,51,0.0885417,927612.5000000
798,819,8,0.0138889,74688.7578125
799,820,2,0.0034722,198.2689514
800,821,24,0.0416667,4278.5078125
801,822,20,0.0347222,3584.5983887
802,823,12,0.0208333,2152.2333984
803,824,1,0.0017361,176.2034149
804,825,88,0.1527778,16277.8564453
805,826,32,0.0555556,5841.5180664
806,827,64,0.1111111,11897.3906250
807,828,91,0.1579861,19392.9433594
808,829,162,0.2812500,147993.8281250
809,830,33,0.0572917,43512.7460938
810,831,22,0.0381944,128476.9765625
811,832,8,0.0138889,7538.3608398
812,833,9,0.0156250,996.9948730
813,834,26,0.0451389,1599.3967285
814,835,102,0.1770833,4697.4145508
815,836,8,0.0138889,313.4827271
816,837,1,0.0017361,39.2302399
817,838,18,0.0312500,747.2102661
818,839,39,0.0677083,1328.0819092
819,840,26,0.0451389,520.1669312
820,841,27,0.0468750,1460.8420410
821,842,128,0.2222222,148867.0156250
822,844,140,0.2430556,510298.5000000
823,845,47,0.0815972,27174.4785156
824,846,63,0.1093750,31694.1914063
825,847,11,0.0190972,3359.5517578
826,848,100,0.1736111,142975.4218750
827,849,15,0.0260417,5107.0688477
828,850,14,0.0243056,14034.9609375
829,851,52,0.0902778,504607.9687500
830,852,13,0.0225694,122257.7890625
831,853,9,0.0156250,22580.5234375
832,854,108,0.1875000,281405.9375000
833,855,2,0.0034722,864.2186279
834,856,1,0.0017361,432.0967102
835,857,1,0.0017361,425.5326233
836,858,30,0.0520833,47808.6562500
837,859,3,0.0052083,102508.8984375
838,860,4,0.0069444,1013.6634521
839,861,115,0.1996528,23564.1484375
840,862,10,0.0173611,5162.9658203
841,863,102,0.1770833,105942.4843750
842,864,159,0.2760417,45073.9414063
843,865,829,1.4392362,288559.8125000
844,866,67,0.1163194,11988.0273438
845,867,301,0.5225694,228792.7968750
846,868,102,0.1770833,175211.1562500
847,869,71,0.1232639,132109.7968750
848,870,1070,1.8576388,385285.7187500
849,871,1091,1.8940972,1137868.5000000
850,872,167,0.2899306,97224.5468750
851,873,109,0.1892361,47111.2851563
852,874,66,0.1145833,51506.9335938
853,875,272,0.4722222,123505.7109375
854,876,1163,2.0190973,285358.4062500
855,877,83,0.1440972,38898.1093750
856,878,214,0.3715278,134909.1718750
857,879,54,0.0937500,26205.6074219
858,880,126,0.2187500,74636.9921875
859,881,798,1.3854166,686914.0625000
860,882,468,0.8125000,225318.4843750
861,883,96,0.1666667,77569.7421875
862,884,75,0.1302083,20036.6113281
863,885,194,0.3368056,114767.2968750
864,886,748,1.2986112,381029.9375000
865,887,72,0.1250000,36111.5976563
866,888,81,0.1406250,31489.4414063
867,889,172,0.2986111,87639.7109375
868,890,263,0.4565972,242583.5312500
869,891,78,0.1354167,27919.6289063
870,892,105,0.1822917,46820.7695313
871,893,79,0.1371528,45384.3906250
872,894,51,0.0885417,39089.3359375
873,895,89,0.1545139,56135.2148438
874,896,83,0.1440972,15738.7988281
875,897,153,0.2656250,104774.6171875
876,898,51,0.0885417,32410.5722656
877,899,144,0.2500000,10172.1904297
878,900,83,0.1440972,5802.7416992
879,901,233,0.4045139,148391.1562500
880,902,450,0.7812500,327301.4375000
881,903,79,0.1371528,17636.4355469
882,904,100,0.1736111,171481.9687500
883,905,330,0.5729167,37179.6953125
884,906,71,0.1232639,4978.4589844
885,907,174,0.3020833,138990.6093750
886,908,236,0.4097222,21080.5683594
887,909,399,0.6927083,496025.0312500
888,910,360,0.6250000,1132957.7500000
889,911,525,0.9114583,75204.8671875
890,912,290,0.5034722,166978.4062500
891,913,167,0.2899306,108864.9609375
892,914,75,0.1302083,16166.1406250
893,915,63,0.1093750,29818.4765625
894,916,253,0.4392361,104613.9140625
895,917,136,0.2361111,132050.1718750
896,918,961,1.6684028,105577.1406250
897,919,84,0.1458333,24682.0039063
898,920,871,1.5121528,210290.4218750
899,921,481,0.8350694,523983.8437500
900,922,319,0.5538194,123131.1796875
901,923,57,0.0989583,43096.7890625
902,924,80,0.1388889,10373.0625000
903,925,704,1.2222222,369334.0312500
904,926,128,0.2222222,69704.3906250
905,927,91,0.1579861,11580.4628906
906,928,88,0.1527778,10042.1796875
907,929,113,0.1961806,93230.4140625
908,930,188,0.3263889,75493.7343750
909,931,72,0.1250000,4999.9296875
910,932,61,0.1059028,28450.1035156
911,933,409,0.7100694,35270.2343750
912,934,400,0.6944444,197376.8125000
913,935,81,0.1406250,50131.0898438
914,936,72,0.1250000,32016.3847656
915,937,621,1.0781250,1018291.2500000
916,938,389,0.6753472,223938.2343750
917,939,63,0.1093750,664.5877686
918,940,181,0.3142361,17337.4082031
919,941,129,0.2239583,199549.2968750
920,942,404,0.7013889,35254.6367188
921,943,128,0.2222222,171599.7500000
922,944,85,0.1475694,964.6728516
923,945,724,1.2569444,557007.2500000
924,946,49,0.0850694,5457.2778320
925,947,170,0.2951389,83682.1718750
926,948,380,0.6597222,155060.0625000
927,949,50,0.0868056,11611.7646484
928,950,84,0.1458333,17164.8066406
929,951,62,0.1076389,855.8721924
930,952,113,0.1961806,1690.2675781
931,953,355,0.6163194,13695.5419922
932,954,72,0.1250000,1100.7788086
933,955,250,0.4340278,72085.5781250
934,956,205,0.3559028,19224.2226563
935,957,145,0.2517361,15134.0800781
936,958,69,0.1197917,4897.0244141
937,959,660,1.1458334,186088.7187500
938,960,69,0.1197917,5099.1582031
939,961,370,0.6423611,247529.5312500
940,962,800,1.3888888,8401.9902344
941,963,54,0.0937500,3524.4816895
942,964,72,0.1250000,11841.8730469
943,965,83,0.1440972,61347.3398438
944,966,1509,2.6197917,926698.8125000
945,967,55,0.0954861,144912.3750000
946,968,103,0.1788194,178082.9062500
947,969,60,0.1041667,422.8883972
948,970,1397,2.4253473,1327752.7500000
949,971,241,0.4184028,1959.2187500
950,972,859,1.4913194,1326140.2500000
951,973,154,0.2673611,71148.6250000
952,974,74,0.1284722,24846.6406250
953,975,84,0.1458333,84172.5781250
954,976,971,1.6857638,8658.0634766
955,977,310,0.5381944,74304.8125000
956,978,97,0.1684028,954.5707397
957,979,114,0.1979167,6992.7109375
958,980,243,0.4218750,28295.1992188
959,981,471,0.8177083,120523.0546875
960,982,1560,2.7083333,278653.6562500
961,983,286,0.4965278,16956.3125000
962,984,87,0.1510417,79520.7734375
963,985,165,0.2864583,4560.8989258
964,986,106,0.1840278,2994.3581543
965,987,190,0.3298611,6579.9785156
966,988,73,0.1267361,102942.3281250
967,989,64,0.1111111,7556.4384766
968,990,65,0.1128472,14197.8544922
969,991,587,1.0190972,12907.7568359
970,992,94,0.1631944,1733.2315674
971,993,716,1.2430556,223187.9375000
972,994,364,0.6319444,445786.8437500
973,995,96,0.1666667,1790.3515625
974,996,100,0.1736111,96175.2421875
975,997,68,0.1180556,1274.9187012
976,998,55,0.0954861,1008.0780029
977,999,136,0.2361111,157731.6718750
978,1000,76,0.1319444,19590.3125000
979,1001,61,0.1059028,1131.7252197
980,1002,116,0.2013889,38657.8320313
981,1003,56,0.0972222,1076.6149902
982,1004,245,0.4253472,302897.8125000
983,1005,1506,2.6145833,351357.9062500
984,1006,151,0.2621528,2119.9445801
985,1007,133,0.2309028,80105.6406250
986,1008,101,0.1753472,51983.5664063
987,1009,189,0.3281250,145729.1875000
988,1010,378,0.6562500,160928.6250000
989,1011,934,1.6215278,9768.3945313
990,1012,842,1.4618056,298075.6562500
991,1013,216,0.3750000,183438.7500000
992,1014,87,0.1510417,343.1871948
993,1015,60,0.1041667,127016.3593750
994,1016,70,0.1215278,60627.8632813
995,1017,311,0.5399306,2065.4553223
996,1018,130,0.2256944,239114.7343750
997,1019,158,0.2743056,48047.2617188
998,1020,73,0.1267361,21802.1484375
999,1021,147,0.2552083,604.4136353
1000,1022,569,0.9878472,444173.2500000
1001,1023,111,0.1927083,57585.8320313
1002,1024,461,0.8003472,224680.6250000
1003,1025,349,0.6059028,146379.2500000
1004,1026,487,0.8454861,2012.4080811
1005,1027,74,0.1284722,22820.4882813
1006,1028,159,0.2760417,721.5769653
1007,1029,2384,4.1388888,2009957.6250000
1008,1030,83,0.1440972,411.4809265
1009,1031,658,1.1423612,242106.8750000
1010,1032,95,0.1649306,82730.1875000
1011,1033,326,0.5659722,212219.3281250
1012,1034,443,0.7690972,1966.9482422
1013,1035,58,0.1006944,461902.5312500
1014,1036,283,0.4913194,568362.5000000
1015,1037,133,0.2309028,383167.4687500
1016,1038,107,0.1857639,35461.9257813
1017,1039,1597,2.7725694,1345627.3750000
1018,1040,70,0.1215278,343.4028625
1019,1041,898,1.5590278,6162.1235352
1020,1042,254,0.4409722,1241.6912842
1021,1043,291,0.5052083,735.0451050
1022,1044,503,0.8732639,2455.6445313
1023,1045,493,0.8559028,388610.2500000
1024,1046,289,0.5017361,2986.4497070
1025,1047,85,0.1475694,411.2546692
1026,1048,532,0.9236111,696739.7500000
1027,1049,214,0.3715278,573896.6250000
1028,1050,1548,2.6875000,1980371.0000000
1029,1051,88,0.1527778,112.0845642
1030,1052,129,0.2239583,941.8579102
1031,1053,138,0.2395833,236372.3437500
1032,1054,235,0.4079861,1574843.5000000
1033,1055,524,0.9097222,33753.2968750
1034,1056,245,0.4253472,220728.5000000
1035,1057,66,0.1145833,1087142.2500000
1036,1058,94,0.1631944,442.1093140
1037,1059,86,0.1493056,2787.7546387
1038,1060,363,0.6302083,374520.9062500
1039,1061,271,0.4704861,3312.9716797
1040,1062,88,0.1527778,176398.9375000
1041,1063,75,0.1302083,2551.0415039
1042,1064,62,0.1076389,122529.5859375
1043,1065,1079,1.8732638,990744.1875000
1044,1066,2570,4.4618053,116760.4218750
1045,1067,148,0.2569444,361659.6875000
1046,1068,335,0.5815972,341880.3125000
1047,1069,104,0.1805556,13101.6240234
1048,1070,432,0.7500000,397084.9375000
1049,1071,65,0.1128472,416719.0000000
1050,1072,149,0.2586806,140305.5468750
1051,1073,187,0.3246528,16894.4531250
1052,1074,82,0.1423611,73396.5390625
1053,1075,1911,3.3177083,78747.1953125
1054,1076,77,0.1336806,443795.7812500
1055,1077,67,0.1163194,9154.9492188
1056,1078,2504,4.3472223,193804.3437500
1057,1079,677,1.1753472,354008.7812500
1058,1080,54,0.0937500,7496.7001953
1059,1081,79,0.1371528,23190.6484375
1060,1082,66,0.1145833,4446.9760742
1061,1083,189,0.3281250,28527.6308594
1062,1084,50,0.0868056,14836.2851563
1063,1085,76,0.1319444,21811.6308594
1064,1086,68,0.1180556,32315.4941406
1065,1087,23,0.0399306,10014.2958984
1066,1088,58,0.1006944,95069.7734375
1067,1089,92,0.1597222,38079.2382813
1068,1091,48,0.0833333,28184.7207031
1069,1092,44,0.0763889,18888.6191406
1070,1093,58,0.1006944,30690.5585938
1071,1094,73,0.1267361,37615.5078125
1072,1095,61,0.1059028,149755.7968750
1073,1096,1,0.0017361,815.7786865
1074,1097,59,0.1024306,28602.6191406
1075,1098,64,0.1111111,54772.0546875
1076,1099,186,0.3229167,395578.9687500
1077,1100,121,0.2100694,58850.0703125
1078,1101,43,0.0746528,23706.6992188
1079,1102,138,0.2395833,227855.6875000
1080,1103,2,0.0034722,1855.0827637
1081,1104,53,0.0920139,57423.3437500
1082,1105,22,0.0381944,6068.2084961
1083,1106,19,0.0329861,3925.0524902
1084,1107,60,0.1041667,27567.4824219
1085,1108,26,0.0451389,22362.8222656
1086,1109,11,0.0190972,15000.0039063
1087,1110,4,0.0069444,11011.4072266
1088,1111,1,0.0017361,3456.1342773
1089,1112,20,0.0347222,50292.1445313
1090,1113,10,0.0173611,3564.7973633
1091,1115,3,0.0052083,873.7383423
1092,1116,2,0.0034722,174.2096710
1093,1117,17,0.0295139,1113.8457031
1094,1118,48,0.0833333,3180.8134766
1095,1119,1,0.0017361,66.1957932
1096,1120,4,0.0069444,4533.2153320
1097,1121,32,0.0555556,380173.7812500
1098,1122,57,0.0989583,39769.6289063
1099,1123,20,0.0347222,11251.4375000
1100,1124,51,0.0885417,16205.6835938
1101,1125,90,0.1562500,24526.3203125
1102,1126,90,0.1562500,22348.0625000
1103,1127,114,0.1979167,61751.0781250
1104,1128,10,0.0173611,18285.4550781
1105,1129,43,0.0746528,92566.2578125
1106,1130,6,0.0104167,53835.3828125
1107,1131,34,0.0590278,84838.9843750
1108,1132,70,0.1215278,135759.4843750
1109,1133,39,0.0677083,30432.3125000
1110,1134,32,0.0555556,984574.3750000
1111,1135,1,0.0017361,20234.5722656
1112,1136,24,0.0416667,264044.1875000
1113,1137,7,0.0121528,1167.2841797
1114,1138,125,0.2170139,112708.0937500
1115,1139,7,0.0121528,628.3402710
1116,1140,10,0.0173611,29804.1718750
1117,1141,79,0.1371528,251743.5312500
1118,1142,17,0.0295139,42711.9882813
1119,1143,71,0.1232639,539633.5000000
1120,1144,1,0.0017361,39033.2968750
1121,1145,71,0.1232639,721869.0000000
1122,1146,134,0.2326389,333732.2812500
1123,1147,33,0.0572917,184495.9531250
1124,1148,94,0.1631944,164195.4843750
1125,1149,46,0.0798611,84367.5234375
1126,1150,97,0.1684028,191511.8906250
1127,1151,52,0.0902778,105117.7187500
1128,1152,142,0.2465278,175031.1406250
1129,1153,131,0.2274306,151042.8906250
1130,1154,50,0.0868056,59838.1835938
1131,1155,45,0.0781250,17593.9824219
1132,1156,62,0.1076389,80871.7109375
1133,1157,67,0.1163194,15042.5878906
1134,1158,32,0.0555556,76226.0234375
1135,1159,37,0.0642361,399878.0625000
1136,1160,32,0.0555556,32888.3320313
1137,1161,84,0.1458333,16376.6103516
1138,1162,175,0.3038194,245649.8281250
1139,1163,15,0.0260417,2169.7736816
1140,1164,14,0.0243056,549.0545044
1141,1165,11,0.0190972,114.7670898
1142,1166,25,0.0434028,1755.5866699
1143,1167,300,0.5208333,2203767.2500000
1144,1168,105,0.1822917,112039.6406250
1145,1169,46,0.0798611,2048.5473633
1146,1170,139,0.2413194,19117.1738281
1147,1171,41,0.0711806,255.2082825
1148,1172,37,0.0642361,329.4162903
1149,1173,47,0.0815972,376.3023987
1150,1174,6,0.0104167,159.6867523
1151,1175,52,0.0902778,2073.2670898
1152,1176,21,0.0364583,27.3517151
1153,1177,28,0.0486111,3610.8139648
1154,1178,27,0.0468750,2166.1689453
1155,1179,45,0.0781250,217.1705933
1156,1180,80,0.1388889,385.3755493
1157,1181,148,0.2569444,716.3802490
1158,1182,27,0.0468750,128.6769104
1159,1183,13,0.0225694,61.2765083
1160,1184,84,0.1458333,410.6539001
1161,1185,163,0.2829861,795.3735962
1162,1186,55,0.0954861,260.8824158
1163,1187,21,0.0364583,85.2312164
1164,1188,48,0.0833333,194.0013733
1165,1189,94,0.1631944,385.6567688
1166,1190,92,0.1597222,372.6223450
1167,1191,40,0.0694444,91.1625519
1168,1192,13,0.0225694,62017.2382813
1169,1193,1,0.0017361,2.2564831
1170,1194,57,0.0989583,14342.6953125
1171,1195,64,0.1111111,1154.6722412
1172,1196,18,0.0312500,325.7988892
1173,1197,2,0.0034722,35.9101830
1174,1198,5,0.0086806,88.9167786
1175,1199,13,0.0225694,225.3094635
1176,1200,41,0.0711806,739.6718750
1177,1201,26,0.0451389,470.8498230
1178,1202,43,0.0746528,419.1775818
1179,1203,45,0.0781250,439.1677551
1180,1204,60,0.1041667,590.9364624
1181,1205,76,0.1319444,574.3177490
1182,1206,59,0.1024306,415.2406616
1183,1207,45,0.0781250,317.5050964
1184,1208,15,0.0260417,225.7754059
1185,1209,19,0.0329861,288.5317383
1186,1210,71,0.1232639,1084.3063965
1187,1211,17,0.0295139,254.9253693
1188,1212,94,0.1631944,987.2759399
1189,1213,24,0.0416667,264.4780884
1190,1214,67,0.1163194,4322.9790039
1191,1215,168,0.2916667,11436.7373047
1192,1216,111,0.1927083,7496.2763672
1193,1217,2,0.0034722,139.4282379
1194,1218,47,0.0815972,3121.2592773
1195,1219,55,0.0954861,3782.7939453
1196,1220,16,0.0277778,1095.0808105
1197,1221,58,0.1006944,3957.3740234
1198,1222,36,0.0625000,19324.6738281
1199,1223,35,0.0607639,19407.6777344
1200,1224,72,0.1250000,38931.4921875
1201,1225,5,0.0086806,2078.5986328
1202,1226,6,0.0104167,2332.8251953
1203,1227,41,0.0711806,23395.2460938
1204,1228,3,0.0052083,1769.3691406
1205,1229,18,0.0312500,7297.5444336
1206,1230,2,0.0034722,858.1683350
1207,1231,7,0.0121528,2877.6528320
1208,1232,73,0.1267361,31177.3476563
1209,1233,23,0.0399306,4050.6721191
1210,1234,122,0.2118056,303202.4687500
1211,1235,65,0.1128472,2427.2470703
1212,1237,3,0.0052083,21.8371258
1213,1238,4,0.0069444,75.2241211
1214,1239,2,0.0034722,0.0000000
1215,1240,14,0.0243056,21.1284027
1216,1241,44,0.0763889,643.4809570
1217,1242,11,0.0190972,189.0027771
1218,1243,54,0.0937500,302.7631836
1219,1244,3,0.0052083,1.9228526
1220,1245,26,0.0451389,47.8410072
1221,1246,148,0.2569444,92806.2968750
1222,1247,5,0.0086806,874.7932129
1223,1248,59,0.1024306,13552.9453125
1224,1249,95,0.1649306,95782.3515625
1225,1250,36,0.0625000,91716.2734375
1226,1251,31,0.0538194,30522.3867188
1227,1252,238,0.4131944,205287.1875000
1228,1253,29,0.0503472,10785.9423828
1229,1254,44,0.0763889,23791.2402344
1230,1255,6,0.0104167,7940.7622070
1231,1256,31,0.0538194,21547.0781250
1232,1257,26,0.0451389,16653.9003906
1233,1258,2,0.0034722,1221.4831543
1234,1259,52,0.0902778,88434.3593750
1235,1260,28,0.0486111,81502.6093750
1236,1261,82,0.1423611,307516.2500000
1237,1262,47,0.0815972,31304.8496094
1238,1263,40,0.0694444,30787.4785156
